method,variant_id,decision_date,stance,action,target_exposure,cash_votes,required_cash_votes,status,current_report_date,current_availability_date,complete_releases_available,prior_releases_used,signals
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-05-17,LONG,BUY_ALL,1,0,2,ready,2012-05-08,2012-05-16,360,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.0996935194068488, 'history_count': 52, 'history_mean': 0.14344311943100682, 'history_stddev': 0.09066817796958633, 'z_score': -0.4825243101149927, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.1382538966515079, 'history_count': 52, 'history_mean': 0.1967930239145873, 'history_stddev': 0.08452438793938914, 'z_score': -0.6925708507354911, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.11202778585308383, 'history_count': 52, 'history_mean': -0.0629353785732884, 'history_stddev': 0.036753609927497106, 'z_score': -1.3357166106033869, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-05-18,LONG,BUY_ALL,1,0,2,ready,2012-05-08,2012-05-16,360,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.0996935194068488, 'history_count': 52, 'history_mean': 0.14344311943100682, 'history_stddev': 0.09066817796958633, 'z_score': -0.4825243101149927, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.1382538966515079, 'history_count': 52, 'history_mean': 0.1967930239145873, 'history_stddev': 0.08452438793938914, 'z_score': -0.6925708507354911, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.11202778585308383, 'history_count': 52, 'history_mean': -0.0629353785732884, 'history_stddev': 0.036753609927497106, 'z_score': -1.3357166106033869, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-05-21,LONG,BUY_ALL,1,0,2,ready,2012-05-08,2012-05-16,360,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.0996935194068488, 'history_count': 52, 'history_mean': 0.14344311943100682, 'history_stddev': 0.09066817796958633, 'z_score': -0.4825243101149927, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.1382538966515079, 'history_count': 52, 'history_mean': 0.1967930239145873, 'history_stddev': 0.08452438793938914, 'z_score': -0.6925708507354911, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.11202778585308383, 'history_count': 52, 'history_mean': -0.0629353785732884, 'history_stddev': 0.036753609927497106, 'z_score': -1.3357166106033869, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-05-22,LONG,BUY_ALL,1,0,2,ready,2012-05-08,2012-05-16,360,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.0996935194068488, 'history_count': 52, 'history_mean': 0.14344311943100682, 'history_stddev': 0.09066817796958633, 'z_score': -0.4825243101149927, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.1382538966515079, 'history_count': 52, 'history_mean': 0.1967930239145873, 'history_stddev': 0.08452438793938914, 'z_score': -0.6925708507354911, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.11202778585308383, 'history_count': 52, 'history_mean': -0.0629353785732884, 'history_stddev': 0.036753609927497106, 'z_score': -1.3357166106033869, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-05-23,LONG,BUY_ALL,1,0,2,ready,2012-05-15,2012-05-23,361,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.16776976570867327, 'history_count': 52, 'history_mean': 0.14114527488762385, 'history_stddev': 0.09023266210076909, 'z_score': 0.29506489336772534, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.19217020845864252, 'history_count': 52, 'history_mean': 0.1953566203791661, 'history_stddev': 0.08487161630411214, 'z_score': -0.037543905245141285, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.11934800316015752, 'history_count': 52, 'history_mean': -0.06405223059209521, 'history_stddev': 0.03734134108690105, 'z_score': -1.480819139285265, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-05-24,LONG,BUY_ALL,1,0,2,ready,2012-05-15,2012-05-23,361,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.16776976570867327, 'history_count': 52, 'history_mean': 0.14114527488762385, 'history_stddev': 0.09023266210076909, 'z_score': 0.29506489336772534, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.19217020845864252, 'history_count': 52, 'history_mean': 0.1953566203791661, 'history_stddev': 0.08487161630411214, 'z_score': -0.037543905245141285, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.11934800316015752, 'history_count': 52, 'history_mean': -0.06405223059209521, 'history_stddev': 0.03734134108690105, 'z_score': -1.480819139285265, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-05-25,LONG,BUY_ALL,1,0,2,ready,2012-05-15,2012-05-23,361,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.16776976570867327, 'history_count': 52, 'history_mean': 0.14114527488762385, 'history_stddev': 0.09023266210076909, 'z_score': 0.29506489336772534, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.19217020845864252, 'history_count': 52, 'history_mean': 0.1953566203791661, 'history_stddev': 0.08487161630411214, 'z_score': -0.037543905245141285, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.11934800316015752, 'history_count': 52, 'history_mean': -0.06405223059209521, 'history_stddev': 0.03734134108690105, 'z_score': -1.480819139285265, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-05-29,LONG,BUY_ALL,1,0,2,ready,2012-05-15,2012-05-23,361,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.16776976570867327, 'history_count': 52, 'history_mean': 0.14114527488762385, 'history_stddev': 0.09023266210076909, 'z_score': 0.29506489336772534, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.19217020845864252, 'history_count': 52, 'history_mean': 0.1953566203791661, 'history_stddev': 0.08487161630411214, 'z_score': -0.037543905245141285, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.11934800316015752, 'history_count': 52, 'history_mean': -0.06405223059209521, 'history_stddev': 0.03734134108690105, 'z_score': -1.480819139285265, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-05-30,LONG,BUY_ALL,1,0,2,ready,2012-05-22,2012-05-30,362,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.11937223657802626, 'history_count': 52, 'history_mean': 0.1406410063003485, 'history_stddev': 0.09000891244879636, 'z_score': -0.23629626382189076, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.1776652730867827, 'history_count': 52, 'history_mean': 0.19539804662659485, 'history_stddev': 0.08486952513590755, 'z_score': -0.20894159018110925, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.08504528308446468, 'history_count': 52, 'history_mean': -0.06538001449395128, 'history_stddev': 0.038049676643960174, 'z_score': -0.5168314247326192, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-05-31,LONG,BUY_ALL,1,0,2,ready,2012-05-22,2012-05-30,362,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.11937223657802626, 'history_count': 52, 'history_mean': 0.1406410063003485, 'history_stddev': 0.09000891244879636, 'z_score': -0.23629626382189076, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.1776652730867827, 'history_count': 52, 'history_mean': 0.19539804662659485, 'history_stddev': 0.08486952513590755, 'z_score': -0.20894159018110925, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.08504528308446468, 'history_count': 52, 'history_mean': -0.06538001449395128, 'history_stddev': 0.038049676643960174, 'z_score': -0.5168314247326192, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-01,LONG,BUY_ALL,1,0,2,ready,2012-05-22,2012-05-30,362,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.11937223657802626, 'history_count': 52, 'history_mean': 0.1406410063003485, 'history_stddev': 0.09000891244879636, 'z_score': -0.23629626382189076, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.1776652730867827, 'history_count': 52, 'history_mean': 0.19539804662659485, 'history_stddev': 0.08486952513590755, 'z_score': -0.20894159018110925, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.08504528308446468, 'history_count': 52, 'history_mean': -0.06538001449395128, 'history_stddev': 0.038049676643960174, 'z_score': -0.5168314247326192, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-04,LONG,BUY_ALL,1,0,2,ready,2012-05-22,2012-05-30,362,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.11937223657802626, 'history_count': 52, 'history_mean': 0.1406410063003485, 'history_stddev': 0.09000891244879636, 'z_score': -0.23629626382189076, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.1776652730867827, 'history_count': 52, 'history_mean': 0.19539804662659485, 'history_stddev': 0.08486952513590755, 'z_score': -0.20894159018110925, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.08504528308446468, 'history_count': 52, 'history_mean': -0.06538001449395128, 'history_stddev': 0.038049676643960174, 'z_score': -0.5168314247326192, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-05,LONG,BUY_ALL,1,0,2,ready,2012-05-22,2012-05-30,362,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.11937223657802626, 'history_count': 52, 'history_mean': 0.1406410063003485, 'history_stddev': 0.09000891244879636, 'z_score': -0.23629626382189076, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.1776652730867827, 'history_count': 52, 'history_mean': 0.19539804662659485, 'history_stddev': 0.08486952513590755, 'z_score': -0.20894159018110925, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.08504528308446468, 'history_count': 52, 'history_mean': -0.06538001449395128, 'history_stddev': 0.038049676643960174, 'z_score': -0.5168314247326192, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-06,LONG,BUY_ALL,1,0,2,ready,2012-05-29,2012-06-06,363,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.07974044244919896, 'history_count': 52, 'history_mean': 0.139115733699317, 'history_stddev': 0.08968379713610512, 'z_score': -0.6620514869593384, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.15188245900108824, 'history_count': 52, 'history_mean': 0.19522695136451645, 'history_stddev': 0.08489612937976257, 'z_score': -0.5105591112350597, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.08669127034205468, 'history_count': 52, 'history_mean': -0.06644561786903924, 'history_stddev': 0.0378088162544811, 'z_score': -0.5354743808096855, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-07,LONG,BUY_ALL,1,0,2,ready,2012-05-29,2012-06-06,363,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.07974044244919896, 'history_count': 52, 'history_mean': 0.139115733699317, 'history_stddev': 0.08968379713610512, 'z_score': -0.6620514869593384, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.15188245900108824, 'history_count': 52, 'history_mean': 0.19522695136451645, 'history_stddev': 0.08489612937976257, 'z_score': -0.5105591112350597, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.08669127034205468, 'history_count': 52, 'history_mean': -0.06644561786903924, 'history_stddev': 0.0378088162544811, 'z_score': -0.5354743808096855, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-08,LONG,BUY_ALL,1,0,2,ready,2012-05-29,2012-06-06,363,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.07974044244919896, 'history_count': 52, 'history_mean': 0.139115733699317, 'history_stddev': 0.08968379713610512, 'z_score': -0.6620514869593384, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.15188245900108824, 'history_count': 52, 'history_mean': 0.19522695136451645, 'history_stddev': 0.08489612937976257, 'z_score': -0.5105591112350597, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.08669127034205468, 'history_count': 52, 'history_mean': -0.06644561786903924, 'history_stddev': 0.0378088162544811, 'z_score': -0.5354743808096855, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-11,LONG,BUY_ALL,1,0,2,ready,2012-05-29,2012-06-06,363,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.07974044244919896, 'history_count': 52, 'history_mean': 0.139115733699317, 'history_stddev': 0.08968379713610512, 'z_score': -0.6620514869593384, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.15188245900108824, 'history_count': 52, 'history_mean': 0.19522695136451645, 'history_stddev': 0.08489612937976257, 'z_score': -0.5105591112350597, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.08669127034205468, 'history_count': 52, 'history_mean': -0.06644561786903924, 'history_stddev': 0.0378088162544811, 'z_score': -0.5354743808096855, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-12,LONG,BUY_ALL,1,0,2,ready,2012-05-29,2012-06-06,363,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.07974044244919896, 'history_count': 52, 'history_mean': 0.139115733699317, 'history_stddev': 0.08968379713610512, 'z_score': -0.6620514869593384, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.15188245900108824, 'history_count': 52, 'history_mean': 0.19522695136451645, 'history_stddev': 0.08489612937976257, 'z_score': -0.5105591112350597, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.08669127034205468, 'history_count': 52, 'history_mean': -0.06644561786903924, 'history_stddev': 0.0378088162544811, 'z_score': -0.5354743808096855, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-13,CASH,CASH_ALL,0,2,2,ready,2012-06-05,2012-06-13,364,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.06200119087414341, 'history_count': 52, 'history_mean': 0.1370579800371333, 'history_stddev': 0.0897948904875002, 'z_score': -0.8358692655618093, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.12402629904975979, 'history_count': 52, 'history_mean': 0.19448568792867857, 'history_stddev': 0.08510282116254356, 'z_score': -0.8279324694106638, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.06932476580690576, 'history_count': 52, 'history_mean': -0.06645186102273117, 'history_stddev': 0.03781213183920966, 'z_score': -0.07597838694710964, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-14,CASH,CASH_ALL,0,2,2,ready,2012-06-05,2012-06-13,364,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.06200119087414341, 'history_count': 52, 'history_mean': 0.1370579800371333, 'history_stddev': 0.0897948904875002, 'z_score': -0.8358692655618093, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.12402629904975979, 'history_count': 52, 'history_mean': 0.19448568792867857, 'history_stddev': 0.08510282116254356, 'z_score': -0.8279324694106638, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.06932476580690576, 'history_count': 52, 'history_mean': -0.06645186102273117, 'history_stddev': 0.03781213183920966, 'z_score': -0.07597838694710964, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-15,CASH,CASH_ALL,0,2,2,ready,2012-06-05,2012-06-13,364,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.06200119087414341, 'history_count': 52, 'history_mean': 0.1370579800371333, 'history_stddev': 0.0897948904875002, 'z_score': -0.8358692655618093, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.12402629904975979, 'history_count': 52, 'history_mean': 0.19448568792867857, 'history_stddev': 0.08510282116254356, 'z_score': -0.8279324694106638, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.06932476580690576, 'history_count': 52, 'history_mean': -0.06645186102273117, 'history_stddev': 0.03781213183920966, 'z_score': -0.07597838694710964, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-18,CASH,CASH_ALL,0,2,2,ready,2012-06-05,2012-06-13,364,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.06200119087414341, 'history_count': 52, 'history_mean': 0.1370579800371333, 'history_stddev': 0.0897948904875002, 'z_score': -0.8358692655618093, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.12402629904975979, 'history_count': 52, 'history_mean': 0.19448568792867857, 'history_stddev': 0.08510282116254356, 'z_score': -0.8279324694106638, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.06932476580690576, 'history_count': 52, 'history_mean': -0.06645186102273117, 'history_stddev': 0.03781213183920966, 'z_score': -0.07597838694710964, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-19,CASH,CASH_ALL,0,2,2,ready,2012-06-05,2012-06-13,364,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.06200119087414341, 'history_count': 52, 'history_mean': 0.1370579800371333, 'history_stddev': 0.0897948904875002, 'z_score': -0.8358692655618093, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.12402629904975979, 'history_count': 52, 'history_mean': 0.19448568792867857, 'history_stddev': 0.08510282116254356, 'z_score': -0.8279324694106638, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.06932476580690576, 'history_count': 52, 'history_mean': -0.06645186102273117, 'history_stddev': 0.03781213183920966, 'z_score': -0.07597838694710964, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-20,CASH,CASH_ALL,0,2,2,ready,2012-06-12,2012-06-20,365,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.0403062845385957, 'history_count': 52, 'history_mean': 0.13448181748498209, 'history_stddev': 0.0899894372772401, 'z_score': -1.0465176335779247, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.10012588341786449, 'history_count': 52, 'history_mean': 0.1928348501788532, 'history_stddev': 0.08561942039143101, 'z_score': -1.0828030175530976, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.0429978146625735, 'history_count': 52, 'history_mean': -0.06636055168233128, 'history_stddev': 0.03779934901787169, 'z_score': 0.6180724702087271, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-21,CASH,CASH_ALL,0,2,2,ready,2012-06-12,2012-06-20,365,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.0403062845385957, 'history_count': 52, 'history_mean': 0.13448181748498209, 'history_stddev': 0.0899894372772401, 'z_score': -1.0465176335779247, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.10012588341786449, 'history_count': 52, 'history_mean': 0.1928348501788532, 'history_stddev': 0.08561942039143101, 'z_score': -1.0828030175530976, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.0429978146625735, 'history_count': 52, 'history_mean': -0.06636055168233128, 'history_stddev': 0.03779934901787169, 'z_score': 0.6180724702087271, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-22,CASH,CASH_ALL,0,2,2,ready,2012-06-12,2012-06-20,365,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.0403062845385957, 'history_count': 52, 'history_mean': 0.13448181748498209, 'history_stddev': 0.0899894372772401, 'z_score': -1.0465176335779247, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.10012588341786449, 'history_count': 52, 'history_mean': 0.1928348501788532, 'history_stddev': 0.08561942039143101, 'z_score': -1.0828030175530976, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.0429978146625735, 'history_count': 52, 'history_mean': -0.06636055168233128, 'history_stddev': 0.03779934901787169, 'z_score': 0.6180724702087271, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-25,CASH,CASH_ALL,0,2,2,ready,2012-06-12,2012-06-20,365,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.0403062845385957, 'history_count': 52, 'history_mean': 0.13448181748498209, 'history_stddev': 0.0899894372772401, 'z_score': -1.0465176335779247, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.10012588341786449, 'history_count': 52, 'history_mean': 0.1928348501788532, 'history_stddev': 0.08561942039143101, 'z_score': -1.0828030175530976, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.0429978146625735, 'history_count': 52, 'history_mean': -0.06636055168233128, 'history_stddev': 0.03779934901787169, 'z_score': 0.6180724702087271, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-26,CASH,CASH_ALL,0,2,2,ready,2012-06-12,2012-06-20,365,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.0403062845385957, 'history_count': 52, 'history_mean': 0.13448181748498209, 'history_stddev': 0.0899894372772401, 'z_score': -1.0465176335779247, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.10012588341786449, 'history_count': 52, 'history_mean': 0.1928348501788532, 'history_stddev': 0.08561942039143101, 'z_score': -1.0828030175530976, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.0429978146625735, 'history_count': 52, 'history_mean': -0.06636055168233128, 'history_stddev': 0.03779934901787169, 'z_score': 0.6180724702087271, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}]"
cftc_legacy_causal_2_of_3_v1,cot_52w_z075,2012-06-27,LONG,BUY_ALL,1,1,2,ready,2012-06-19,2012-06-27,366,52,"[{'name': 'nasdaq_net_share_low', 'direction': 'low', 'current_value': 0.16240412308625132, 'history_count': 52, 'history_mean': 0.13248398983914084, 'history_stddev': 0.09090023144638706, 'z_score': 0.3291535430771414, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'nasdaq_sp500_divergence_low', 'direction': 'low', 'current_value': 0.21018245718715617, 'history_count': 52, 'history_mean': 0.19225625317710343, 'history_stddev': 0.0861407241702672, 'z_score': 0.20810370684392554, 'threshold': 0.75, 'triggered': False, 'status': 'ready'}, {'name': 'vix_net_share_high', 'direction': 'high', 'current_value': -0.007764128909003011, 'history_count': 52, 'history_mean': -0.06583831875965668, 'history_stddev': 0.037930697648383055, 'z_score': 1.5310604194259871, 'threshold': 0.75, 'triggered': True, 'status': 'ready'}]"
